"","Scap_PJ_001","Scap_PJ_002","Scap_PJ_003","Scap_PJ_004","Scap_PJ_005","Scap_PJ_006","Scap_PJ_007","Scap_PJ_008","Scap_PJ_009"
"Scap_DM21G11_00363",2710,2149,2284,4627,3488,5869,4881,5803,5593
"Scap_DM21G11_00364",164,164,174,3313,1888,2990,2930,3104,3545
"Scap_DM21G11_00365",14425,14527,13848,29528,18435,31917,18956,19395,20649
"Scap_DM21G11_00366",4804,4139,4365,4623,3768,5241,4516,4920,3676
"Scap_DM21G11_00367",18232,18393,19997,14833,12678,19022,16730,18450,16993
"Scap_DM21G11_00368",133506,154807,224229,96184,81033,126365,83654,95983,82655
"Scap_DM21G11_00369",161757,187382,281897,127789,101318,159241,104549,117249,101283
"Scap_DM21G11_00370",30923,33857,46864,21648,16241,25226,16607,17345,14956
"Scap_DM21G11_00371",7407,8016,9097,5166,4309,7168,5759,5873,5937
"Scap_DM21G11_00372",6506,7040,7932,4016,2851,4004,3527,3268,2554
"Scap_DM21G11_00373",7848,8448,9887,4649,3640,5178,4320,4050,3842
"Scap_DM21G11_00374",4566,4975,5538,2284,1830,3018,2149,2039,1927
"Scap_DM21G11_00375",1120,1144,1546,648,613,805,816,852,790
"Scap_DM21G11_00376",1240,1381,1636,493,401,625,527,504,455
"Scap_DM21G11_00377",446,593,635,377,264,413,376,386,342
"Scap_DM21G11_00378",97,119,135,57,51,66,48,48,40
"Scap_DM21G11_00379",3629,3661,3809,3707,2733,4271,2503,2541,2202
"Scap_DM21G11_00380",2573,2355,2267,3952,2818,4506,3224,3496,3076
"Scap_DM21G11_00381",1007,1165,1016,1312,909,1357,943,877,847
"Scap_DM21G11_00382",3580,4048,4010,2610,2009,3212,2176,2215,2089
"Scap_DM21G11_00383",24356,28255,31548,6100,5383,7652,8460,8729,8615
"Scap_DM21G11_00384",109068,121220,133691,22353,18734,27795,34019,34625,29046
"Scap_DM21G11_00385",2510,2096,2301,5792,3347,4692,4119,3996,3844
"Scap_DM21G11_00386",2412,2284,2725,4821,3417,5353,4826,4995,5318
"Scap_DM21G11_00387",1352,1263,1496,3173,2538,3587,3568,3834,3846
"Scap_DM21G11_00388",1903,1687,2073,4591,3255,5096,4794,4890,4971
"Scap_DM21G11_00389",2347,2271,2468,5776,4300,6488,6040,7014,6556
"Scap_DM21G11_00390",1107,1112,1124,1998,1413,2210,2146,2319,2032
"Scap_DM21G11_00391",652,659,720,546,462,636,636,644,519
"Scap_DM21G11_00392",54,67,72,99,37,59,52,39,41
"Scap_DM21G11_00393",984,1054,1101,4077,2602,4122,3787,4349,3977
"Scap_DM21G11_00394",285,320,371,1077,768,1114,891,1045,946
"Scap_DM21G11_00395",44034,44812,47150,137587,87737,141753,103067,97915,95709
"Scap_DM21G11_00396",6175,7642,8030,8274,6650,10676,6220,6468,5807
"Scap_DM21G11_00397",1493,1779,1826,2789,1784,3032,2051,2137,2566
"Scap_DM21G11_00398",3480,3536,3871,5856,4672,7469,5349,5488,5369
"Scap_DM21G11_00399",251449,348192,435516,1234964,896301,1450208,708129,658199,569790
"Scap_DM21G11_00400",1044,753,589,2473,1416,2302,2604,2572,2596
"Scap_DM21G11_00401",2757,1826,1621,6086,3363,5362,6452,6921,7475
"Scap_DM21G11_00402",4334,3608,3483,6897,4248,6633,6293,7369,7778
"Scap_DM21G11_00403",2716,2240,2359,5380,3612,5577,5235,5843,6590
"Scap_DM21G11_00404",5440,4827,5139,10125,7157,11484,9834,10862,13023
"Scap_DM21G11_00405",2046,2072,2690,22911,14429,22217,22065,20945,21306
"Scap_DM21G11_00406",1234,1187,1283,10732,6493,9850,9558,8339,8077
"Scap_DM21G11_00407",4458,4936,5688,22426,17304,26531,27319,29764,32132
"Scap_DM21G11_00408",3420,3087,3158,3743,2747,3985,3010,3058,2714
"Scap_DM21G11_00409",27324,27540,35796,59464,51178,74405,63286,71766,59898
"Scap_DM21G11_00410",530,497,553,620,438,751,668,610,525
"Scap_DM21G11_00411",8009,5409,5493,17018,11401,17261,16244,16725,15571
"Scap_DM21G11_00412",233,140,171,733,472,706,732,828,764
"Scap_DM21G11_00413",4996,7224,8303,2483,2088,3148,6027,6169,6494
"Scap_DM21G11_00414",3453,3827,5027,116882,75238,120869,86732,76607,69944
"Scap_DM21G11_00415",3426,3823,4133,2366,1900,3190,2767,3144,2761
"Scap_DM21G11_00416",602,625,637,65,46,61,70,75,34
"Scap_DM21G11_00417",32523,33477,35946,3474,2848,4535,5381,5242,4330
"Scap_DM21G11_00418",16183,16344,17410,14632,10912,17013,15985,16428,15218
"Scap_DM21G11_00419",306,308,320,551,429,652,576,742,664
"Scap_DM21G11_00420",1187,1201,1284,1293,896,1299,1249,1284,1214
"Scap_DM21G11_00421",19506,25057,30639,44370,37337,60832,38116,40911,38562
"Scap_DM21G11_00422",4527,4611,4868,10189,6449,10706,7130,6321,6321
"Scap_DM21G11_00423",2867,4184,4425,5265,3955,5543,3183,3004,2328
"Scap_DM21G11_00424",197642,211987,211431,310216,217064,339270,244560,239851,236362
"Scap_DM21G11_00425",2746,2828,2944,5836,3401,5458,3625,3781,3881
"Scap_DM21G11_00426",13093,19602,25875,13453,10170,14948,16206,17212,18009
"Scap_DM21G11_00427",13331,18002,23050,21317,14022,22764,20924,21513,21592
"Scap_DM21G11_00428",62020,84309,125889,95398,64282,96427,92015,94327,95806
"Scap_DM21G11_00429",37697,44726,45220,1728,1019,1715,1373,1357,1392
"Scap_DM21G11_00430",3628,3934,4337,2589,2096,3379,2328,2448,2138
"Scap_DM21G11_00431",73698,53893,76788,250139,180885,307416,143263,132205,128415
"Scap_DM21G11_00432",2791,2608,2612,1396,1148,1870,1400,1514,1416
"Scap_DM21G11_00433",18675,18677,20295,15366,10909,16832,9644,9092,8431
"Scap_DM21G11_00434",1949,1763,2337,2224,1611,2627,2496,2384,2131
"Scap_DM21G11_00435",8849,7780,8736,8372,6506,9557,7428,7550,6611
"Scap_DM21G11_00436",2671,3154,3210,2339,2013,3311,2486,2798,2658
"Scap_DM21G11_00437",3137,3412,3528,3226,2262,3926,2532,2693,2756
"Scap_DM21G11_00438",311,424,448,2544,2258,3323,4275,3395,4695
"Scap_DM21G11_00439",2086,2374,3300,10716,8467,14497,14200,12842,12900
"Scap_DM21G11_00440",718,851,1162,2807,2276,3784,3711,3357,3395
"Scap_DM21G11_00441",2642,3096,4004,8208,6800,10190,10770,9236,8896
"Scap_DM21G11_00442",723,863,1005,1651,1363,1904,2069,1746,1712
"Scap_DM21G11_00443",6454,7540,8124,11631,8651,13910,13734,11964,11720
"Scap_DM21G11_00444",20319,21164,16830,25334,15642,27907,13084,11707,10614
"Scap_DM21G11_00445",13328,14790,12500,15352,10532,17503,8007,7539,6823
"Scap_DM21G11_00446",32810,36618,33349,36611,25511,42411,19925,18910,16842
"Scap_DM21G11_00447",7326,8293,9917,11246,7840,13358,8243,7884,7018
"Scap_DM21G11_00448",1461,1686,2004,3093,2599,4165,3015,3000,2911
"Scap_DM21G11_00449",90577,64208,73141,420715,429746,645881,440601,502774,458937
"Scap_DM21G11_00450",33024,23275,27787,180738,167042,261662,175290,191180,180860
"Scap_DM21G11_00451",29557,20648,24293,145180,123323,196669,116980,118575,111740
"Scap_DM21G11_00452",84,78,80,442,431,697,684,712,771
"Scap_DM21G11_00453",5132,5266,6084,3317,2706,4385,4159,4215,3775
"Scap_DM21G11_00454",8640,10326,10921,5544,3838,6077,4172,4092,3609
"Scap_DM21G11_00455",8592,11120,12410,2632,2023,2989,2127,2167,1969
"Scap_DM21G11_00456",277741,167804,165435,22534,16107,24662,25963,23513,24488
"Scap_DM21G11_00457",9460,8211,9242,4916,3558,5716,4914,4696,4021
"Scap_DM21G11_00458",17303,13356,16466,155931,110784,180114,122434,126318,119450
"Scap_DM21G11_00459",540,420,409,622,443,661,686,764,740
"Scap_DM21G11_00460",1595,868,844,5541,3012,4392,4236,4406,4118
"Scap_DM21G11_00461",5495,6087,6615,1087,802,1194,882,850,720
"Scap_DM21G11_00462",3601,2371,2513,16856,10672,15615,14434,14669,13526
"Scap_DM21G11_00463",3011,4023,4752,1418,1101,1770,1644,1545,1449
"Scap_DM21G11_00464",31944,38345,44317,27220,19963,32879,23565,23986,23370
"Scap_DM21G11_00465",1893,2120,2295,1586,1246,2133,1794,1725,1746
"Scap_DM21G11_00466",988,1004,1037,806,592,955,729,672,639
"Scap_DM21G11_00467",18774,19150,23932,39257,29897,46791,34373,34990,31508
"Scap_DM21G11_00468",10350,10853,12035,13066,8832,15418,9001,9289,9280
"Scap_DM21G11_00469",525,484,572,4904,2923,4296,4085,4008,3597
"Scap_DM21G11_00470",191,207,206,3108,2033,3377,2899,3010,2677
"Scap_DM21G11_00471",40,45,53,1244,924,1315,1264,1369,1312
"Scap_DM21G11_00472",381,345,368,10252,7092,11528,10753,12078,10913
"Scap_DM21G11_00473",170,150,158,4704,3538,5690,5306,6094,5662
"Scap_DM21G11_00474",209,249,242,3165,2238,3293,2317,2043,2289
"Scap_DM21G11_00475",709,415,427,1909,1155,1713,1658,1618,1580
"Scap_DM21G11_00476",8092,9516,12840,10547,8405,13916,12474,12878,12535
"Scap_DM21G11_00477",10927,7261,8128,30550,19933,27615,30320,29653,27989
"Scap_DM21G11_00478",7991,6654,6671,6667,5162,8591,6771,7438,6779
"Scap_DM21G11_00479",11507,12893,14437,11220,8162,14538,9014,9291,9839
"Scap_DM21G11_00480",2770,2745,2805,4209,3073,4900,3759,3654,3373
"Scap_DM21G11_00481",4660,4674,5407,6790,4735,7695,5575,4939,4743
"Scap_DM21G11_00482",11909,13201,14609,15293,11591,19414,13617,12893,12071
"Scap_DM21G11_00483",15641,16073,17965,20597,14187,22574,15692,14699,13949
"Scap_DM21G11_00484",3778,4022,4202,2815,2357,3603,3805,4406,4494
"Scap_DM21G11_00485",821535,797860,858361,1047689,759408,1320897,722654,736435,631452
"Scap_DM21G11_00486",8176,8555,9130,8882,6080,10202,5787,6188,6419
"Scap_DM21G11_00487",2704,2367,2213,3419,2141,3636,2847,2478,2515
"Scap_DM21G11_00488",3392,3087,2456,3713,1974,3744,3034,2376,2329
"Scap_DM21G11_00489",54603,59788,79160,45245,35089,57316,47183,45807,45547
"Scap_DM21G11_00490",44497,47140,58055,46278,35440,58173,44036,46328,44235
"Scap_DM21G11_00491",1379,1847,2106,16875,12250,18647,17880,17590,17576
"Scap_DM21G11_00492",2240,1193,917,4172,2238,3246,2881,2574,2655
"Scap_DM21G11_00493",2126,1975,2337,4283,3070,4702,3156,2944,2925
"Scap_DM21G11_00494",7166,6057,7387,14017,9309,14870,9542,8768,8054
"Scap_DM21G11_00495",20307,17471,17110,5911,5330,6632,4713,5286,4243
"Scap_DM21G11_00496",6609,7224,8864,20660,16186,25664,23489,22338,21921
"Scap_DM21G11_00497",5266,6581,7995,6641,5424,8987,8050,8538,8071
"Scap_DM21G11_00498",3976,5053,5834,3289,2806,4233,3840,3958,3783
"Scap_DM21G11_00499",2315,1890,1979,2799,1685,2561,2431,2434,2364
"Scap_DM21G11_00500",8798,7217,7599,10827,7139,11229,9228,10049,9993
"Scap_DM21G11_00501",7178,9610,10408,3841,3226,5225,4480,4476,4126
"Scap_DM21G11_00502",2601,2923,3011,4106,3007,5035,3316,3268,3359
"Scap_DM21G11_00503",29888,44580,58474,42246,34028,55677,46852,46442,44399
"Scap_DM21G11_00504",3712,4606,5199,12913,10265,13852,15220,15736,13856
"Scap_DM21G11_00505",204601,146107,149388,146981,117319,177298,141280,146916,132089
"Scap_DM21G11_00506",5897,4741,5415,46417,29733,50134,46446,50463,53366
"Scap_DM21G11_00507",1656,1245,1420,12354,7159,11103,9867,9133,9548
"Scap_DM21G11_00508",3094,2451,3064,26525,16778,26617,25394,25535,27222
"Scap_DM21G11_00509",3772,3431,4090,32935,21702,34825,32947,33759,38603
"Scap_DM21G11_00510",5625,6058,6542,3196,2382,3703,2404,2352,1962
"Scap_DM21G11_00511",7172,8412,9393,4277,3309,5420,3477,3518,3155
"Scap_DM21G11_00512",15393,19084,24676,14781,11055,17629,12440,12531,12348
"Scap_DM21G11_00513",2132,2473,2796,6230,5143,7856,8542,9327,9054
"Scap_DM21G11_00514",342,242,256,474,295,450,472,432,354
"Scap_DM21G11_00515",3209,2396,2567,4617,3849,5893,6214,7389,6541
"Scap_DM21G11_00516",1890,2260,2444,2687,2236,3757,2662,2998,2892
"Scap_DM21G11_00517",10137,11622,12531,9377,7914,11454,8970,11073,10261
"Scap_DM21G11_00518",76968,79666,108135,61385,55441,75479,44293,55184,44609
"Scap_DM21G11_00519",5226,6043,8018,9108,6671,10351,8929,8710,8354
"Scap_DM21G11_00520",5631,6489,9638,35296,28039,44382,27084,28227,26607
"Scap_DM21G11_00521",2891,3081,3408,2824,2008,3070,2636,2564,2538
"Scap_DM21G11_00522",12724,13811,15292,13480,10418,16767,11473,13519,12524
"Scap_DM21G11_00523",679,500,508,2105,1270,1820,2197,2115,1750
"Scap_DM21G11_00524",17247,19225,21515,13779,10196,16931,11723,12426,11623
"Scap_DM21G11_00525",9497,9517,9553,8858,6908,10532,7830,7348,7144
"Scap_DM21G11_00526",3876,3580,3242,4333,2604,4754,3321,2921,2930
"Scap_DM21G11_00527",12000,12669,13542,6620,4747,7779,5448,5534,5371
"Scap_DM21G11_00528",2694,2676,2826,1080,767,1173,882,735,703
"Scap_DM21G11_00529",4196,4452,4378,5607,3815,6099,4476,4427,3791
"Scap_DM21G11_00530",378,566,777,22345,15491,30891,10564,8202,7522
"Scap_DM21G11_00531",32774,29994,30577,29771,23219,35004,22544,22549,19504
"Scap_DM21G11_00532",378,486,593,174,135,210,154,157,150
"Scap_DM21G11_00533",8535,8992,9850,11412,7724,11894,11113,12014,11440
"Scap_DM21G11_00534",27536,34719,37846,50453,39621,66802,34164,38658,34173
"Scap_DM21G11_00535",11608,14362,14874,18293,13813,22215,11898,11417,9311
"Scap_DM21G11_00536",15350,19569,19984,22248,16421,26249,15105,13742,11773
"Scap_DM21G11_00537",3287,3480,3769,2786,1802,3083,2063,2007,2182
"Scap_DM21G11_00538",25445,32263,33405,14440,11974,18298,17015,17867,16257
"Scap_DM21G11_00539",5675,5589,5523,3044,2185,3542,2311,2029,2089
"Scap_DM21G11_00540",17168,17566,19167,10631,8901,15683,10958,12595,13718
"Scap_DM21G11_00541",13405,17561,18951,5251,4548,6680,4915,4767,4234
"Scap_DM21G11_00542",893,987,1014,457,367,474,430,408,341
"Scap_DM21G11_00543",16918,16900,17186,4881,3406,5690,3565,3536,3142
"Scap_DM21G11_00544",22003,24852,28030,9999,6468,10741,6345,6042,5256
"Scap_DM21G11_00545",3063,3285,3625,1499,999,1639,1346,1264,1177
"Scap_DM21G11_00546",3778,3885,4108,7378,5708,9288,6989,6930,6298
"Scap_DM21G11_00547",5031,4226,4343,7273,4991,7645,4365,3993,3208
"Scap_DM21G11_00548",8773,7448,8351,14188,9764,15919,9479,8507,7746
"Scap_DM21G11_00549",1377,1260,1280,1736,1062,1817,1017,842,813
"Scap_DM21G11_00550",3662,3349,3641,4536,3034,5265,3029,2893,2582
"Scap_DM21G11_00551",2948,2461,2430,13200,10134,16316,4915,4667,4051
"Scap_DM21G11_00552",1281,1200,1405,5842,4100,6530,1842,1754,1430
"Scap_DM21G11_00553",822,838,1041,3064,2428,4027,1094,1055,904
"Scap_DM21G11_00554",4005,4163,4599,7162,5829,9282,4524,4285,3935
"Scap_DM21G11_00555",4480,4194,4433,6037,4518,7426,3747,3443,3081
"Scap_DM21G11_00556",5972,5766,6187,8342,6594,10178,5766,5734,5004
"Scap_DM21G11_00557",1898,1702,1690,2405,1568,2377,1193,1063,937
"Scap_DM21G11_00558",4097,4192,4380,5129,4124,6514,3321,3665,3322
"Scap_DM21G11_00559",1574,1397,1497,4528,3528,6036,1422,1373,1326
"Scap_DM21G11_00560",13093,14271,15049,25180,25756,36076,20060,24053,20010
"Scap_DM21G11_00561",17847,21517,24065,23245,19426,30739,16595,18915,16998
"Scap_DM21G11_00562",4355,4932,5402,2484,2172,2918,2622,2673,2293
"Scap_DM21G11_00563",11290,13394,15034,12610,9959,19161,11603,13703,16353
"Scap_DM21G11_00564",38863,53752,63573,43615,35637,56468,36593,36922,37500
"Scap_DM21G11_00565",27521,31790,31964,8871,5980,9880,5853,5267,5186
"Scap_DM21G11_00566",5549,4913,5119,15843,12005,17910,14555,19442,20986
"Scap_DM21G11_00567",11899,15393,17483,3255,2504,4101,2961,3567,3798
"Scap_DM21G11_00568",404,255,288,1234,744,1279,1182,1290,1199
"Scap_DM21G11_00569",21984,26554,26762,879,761,1140,810,866,830
"Scap_DM21G11_00570",15512,18620,20365,11673,9837,15571,12507,12057,11235
"Scap_DM21G11_00571",10735,12430,13928,8110,6575,9977,7665,8405,6959
"Scap_DM21G11_00572",672,868,902,319,291,368,483,456,430
"Scap_DM21G11_00573",2076,2505,2579,1248,1040,1299,1564,1558,1466
"Scap_DM21G11_00574",6979,8367,8874,2552,1943,2753,3197,2716,2424
"Scap_DM21G11_00575",4745,5586,6052,1650,1337,1946,2360,1949,1767
"Scap_DM21G11_00576",63829,62328,63661,17699,13303,20732,12050,12458,10619
"Scap_DM21G11_00577",6243,7120,7846,2329,1772,2732,2588,2455,2162
"Scap_DM21G11_00578",2530,2699,2928,955,669,957,919,821,716
"Scap_DM21G11_00579",4816,3109,3051,11937,6940,10477,10565,9824,8606
"Scap_DM21G11_00580",1008,2073,2248,396,392,544,569,577,577
"Scap_DM21G11_00581",1233,2282,2749,675,638,809,785,792,762
"Scap_DM21G11_00582",3072,4950,5218,1686,1446,2120,1576,1699,1740
"Scap_DM21G11_00583",8910,10354,11660,1945,1751,2468,3586,3432,3019
"Scap_DM21G11_00584",5011,5711,6071,1123,789,1279,1686,1514,1248
"Scap_DM21G11_00585",11038,12817,13065,7353,6383,9947,6322,8080,7453
"Scap_DM21G11_00586",118108,139584,150384,65745,55654,78365,59058,58847,59642
"Scap_DM21G11_00587",18330,17587,18712,15604,11842,20441,13578,15210,14485
"Scap_DM21G11_00588",23944,27082,32872,24769,19268,32630,21024,21736,21707
"Scap_DM21G11_00589",420444,296185,318861,148530,125442,209116,128874,126552,127951
"Scap_DM21G11_00590",11073,13859,17903,19493,15637,25888,16058,18005,17462
"Scap_DM21G11_00591",60850,63974,65341,78152,57862,87079,67997,67192,60737
"Scap_DM21G11_00592",8851,10703,12932,5269,4426,6583,6462,6314,6053
"Scap_DM21G11_00593",3227,3611,3937,1951,1315,1992,1690,1585,1339
"Scap_DM21G11_00594",831,762,1011,826,400,765,245,227,206
"Scap_DM21G11_00595",557,480,587,479,250,513,211,184,139
"Scap_DM21G11_00596",1977,2288,2485,694,515,724,490,470,485
"Scap_DM21G11_00597",1733,2545,2831,796,724,1200,913,1027,1098
"Scap_DM21G11_00598",53209,62560,68729,15608,12566,21170,14233,15625,14656
"Scap_DM21G11_00599",1010,1248,1405,627,419,611,533,462,442
"Scap_DM21G11_00600",1583,2084,2309,1011,704,1053,964,887,867
"Scap_DM21G11_00601",5731,5881,6303,4407,3536,5570,3897,4152,3692
"Scap_DM21G11_00602",2109,3091,3559,573,439,642,1197,1140,960
"Scap_DM21G11_00603",7212,9863,11304,2126,1842,2636,4460,4638,4010
"Scap_DM21G11_00604",9847,11020,12798,8462,7041,10298,6417,6619,6582
"Scap_DM21G11_00605",7405,7936,8115,6881,4975,7692,4366,4461,3990
"Scap_DM21G11_00606",3848,4046,4475,5345,4239,6318,4924,5485,5621
"Scap_DM21G11_00607",4915,5421,5785,7413,6018,10615,7704,9956,9773
"Scap_DM21G11_00608",15374,16166,17838,17837,14185,23140,18115,20013,19150
"Scap_DM21G11_00609",16339,16675,18124,17016,11625,19054,14379,13543,13891
"Scap_DM21G11_00610",4379,6568,7109,10470,8271,14557,11631,11810,12407
"Scap_DM21G11_00611",1195,1285,1217,1151,709,1128,692,712,683
"Scap_DM21G11_00612",2319,2275,2281,1718,1184,2009,1152,1169,1162
"Scap_DM21G11_00613",356,345,315,223,168,242,156,124,121
"Scap_DM21G11_00614",2424,2770,2831,2147,1618,2373,1727,1708,1624
"Scap_DM21G11_00615",2358,2597,2573,1562,1038,1788,1158,1056,1151
"Scap_DM21G11_00616",3874,4775,4990,2246,1760,2759,2220,1953,1906
"Scap_DM21G11_00617",589,578,527,389,275,534,365,324,329
"Scap_DM21G11_00618",5127,5034,5296,5967,4716,7287,5782,6649,6548
"Scap_DM21G11_00619",1756,2218,2643,8209,6609,9656,9597,9012,8265
"Scap_DM21G11_00620",11715,13267,14682,8872,6998,11136,8194,8180,7184
"Scap_DM21G11_00621",20809,23450,27048,18002,14888,23511,17764,17577,16702
"Scap_DM21G11_00622",1979,2072,2680,1738,1249,1802,1698,1742,1416
"Scap_DM21G11_00623",20469,21295,28207,15888,12877,20676,19028,19556,17504
"Scap_DM21G11_00624",6663,6908,6511,3589,2546,3872,3040,2901,2519
"Scap_DM21G11_00625",19294,24820,28640,29560,23338,36187,21093,19888,18961
"Scap_DM21G11_00626",17038,19286,22251,29619,22786,37872,24287,25869,23828
"Scap_DM21G11_00627",4140,4633,5459,15570,12761,21520,13083,13626,14004
"Scap_DM21G11_00628",832,707,555,54123,28648,63040,12742,9901,10340
"Scap_DM21G11_00629",992,819,777,38794,20279,42710,10858,9493,9305
"Scap_DM21G11_00630",1332,1330,1708,4953,3371,5453,4589,5018,4865
"Scap_DM21G11_00631",2061,1983,2513,6328,4484,7042,5415,5933,5808
"Scap_DM21G11_00632",5994,3876,4847,23821,13018,18630,19111,17674,15617
"Scap_DM21G11_00633",1136,1132,1344,1239,974,1384,1170,1192,1142
"Scap_DM21G11_00634",355,347,408,336,249,329,276,236,225
"Scap_DM21G11_00635",4242,5034,6334,5788,3905,6300,4622,4074,3871
"Scap_DM21G11_00636",14241,13807,15288,11950,7628,13528,9352,8865,9297
"Scap_DM21G11_00637",4000,5008,5428,5663,4565,7437,5422,5803,5581
"Scap_DM21G11_00638",4808,5723,5458,3197,2233,3748,2462,2296,2104
"Scap_DM21G11_00639",53468,51268,56223,32026,25293,41405,32810,32868,29906
"Scap_DM21G11_00640",248,282,285,509,321,500,458,475,484
"Scap_DM21G11_00641",4510,4966,5287,4549,3382,5345,4083,3974,3875
"Scap_DM21G11_00642",622,687,659,434,298,474,309,276,237
"Scap_DM21G11_00643",3973,4432,5014,2707,1996,3399,2276,2534,2893
"Scap_DM21G11_00644",10621,11337,12071,6094,4454,7571,4971,5313,5183
"Scap_DM21G11_00645",7847,9071,9642,54203,38948,58956,51016,48840,51227
"Scap_DM21G11_00646",5662,5789,5966,9241,7025,11114,9813,9001,8526
"Scap_DM21G11_00647",7526,7017,6146,11621,7127,11833,9978,8054,7935
"Scap_DM21G11_00648",4766,4427,4150,8815,5727,9809,7840,6694,7172
"Scap_DM21G11_00649",20233,20607,22345,46751,36858,66306,55120,56876,59853
"Scap_DM21G11_00650",75,92,102,245,204,425,152,153,263
"Scap_DM21G11_00651",6101,6430,6814,4889,3561,5833,3769,3876,3600
"Scap_DM21G11_00652",11133,10477,11595,24549,19348,31568,19013,20046,20442
"Scap_DM21G11_00653",9307,10062,9991,6763,4761,8075,5042,5182,4779
"Scap_DM21G11_00654",18291,17797,17278,7536,5160,7646,6725,5727,4907
"Scap_DM21G11_00655",35977,27755,27233,120834,68147,109262,80549,82392,82198
"Scap_DM21G11_00656",16160,13364,15023,64172,42249,65687,47539,56414,58389
"Scap_DM21G11_00657",1352,1645,1735,1424,966,1538,1171,1071,1022
"Scap_DM21G11_00658",5212,6086,6519,5926,3707,5703,4235,4024,4341
"Scap_DM21G11_00659",11016,11942,12456,5903,4543,6846,5437,5208,4866
"Scap_DM21G11_00660",29952,31913,34017,53879,42067,68921,49139,53435,48488
"Scap_DM21G11_00661",1205,1271,1632,1180,814,1313,877,777,630
"Scap_DM21G11_00662",1656,1908,2464,1860,1307,2187,1496,1324,1216
"Scap_DM21G11_00663",4771,5077,5514,9717,7723,14041,7016,6837,6295
"Scap_DM21G11_00664",19403,22629,24511,13015,10387,18349,10836,10532,10615
"Scap_DM21G11_00665",4956,4599,5715,9761,6736,10446,9031,8608,8139
"Scap_DM21G11_00666",7475,7034,8133,13654,9774,15055,11649,13536,13084
"Scap_DM21G11_00667",20023,33784,46358,22804,17087,28127,14898,9814,7357
"Scap_DM21G11_00668",1637,1931,2128,1231,976,1618,1351,1484,1479
"Scap_DM21G11_00669",839,929,976,440,351,511,495,481,465
"Scap_DM21G11_00670",1940,1423,1475,3667,2523,3982,3304,3756,3930
"Scap_DM21G11_00671",20627,20557,22243,4452,3454,4852,2937,3153,2783
"Scap_DM21G11_00672",4887,4758,4986,19078,17100,27124,26827,29884,27869
"Scap_DM21G11_00673",2162,1934,1882,6060,4923,7651,6942,7227,6628
"Scap_DM21G11_00674",4679,4388,4316,16077,14819,23963,23861,26522,25548
"Scap_DM21G11_00675",2605,2322,2062,8225,7579,12425,12427,14338,13702
"Scap_DM21G11_00676",6569,5470,4073,17760,14239,23917,22987,23354,22017
"Scap_DM21G11_00677",1010,831,756,3334,2666,4188,3973,3904,3459
"Scap_DM21G11_00678",246,198,158,675,441,637,576,517,439
"Scap_DM21G11_00679",577,712,613,686,532,813,623,636,572
"Scap_DM21G11_00680",2453,2344,2221,5075,3395,4871,3468,2591,1985
"Scap_DM21G11_00681",13029,20160,19821,2882,2388,3425,5368,4225,3914
"Scap_DM21G11_00682",1498,1877,2365,2859,2045,3259,2841,2636,2532
"Scap_DM21G11_00683",3805,5126,5913,4433,3288,5287,4511,4298,4046
"Scap_DM21G11_00684",11776,13502,14544,10113,7695,11548,9582,8776,8274
"Scap_DM21G11_00685",6232,6268,6680,6010,4555,7749,5336,5889,5499
"Scap_DM21G11_00686",133485,127924,147389,102418,81440,120324,71339,75691,65749
"Scap_DM21G11_00687",66976,66385,77677,59480,46046,75256,35928,39252,33645
"Scap_DM21G11_00688",83181,88572,115164,86417,77655,120958,65630,81441,75069
"Scap_DM21G11_00689",16846,16099,18875,23182,19035,29906,20771,22633,19548
"Scap_DM21G11_00690",6440,5940,6481,8539,6580,10618,6441,6259,5660
"Scap_DM21G11_00691",5409,6331,6584,4202,3508,6067,3907,4324,3705
"Scap_DM21G11_00692",20800,19601,23630,30029,24859,39616,28164,30489,28597
"Scap_DM21G11_00693",9692,10059,11995,12921,10399,16220,11638,11828,11364
"Scap_DM21G11_00694",7636,7470,8164,8657,6327,10430,6855,6553,6489
"Scap_DM21G11_00695",1333,1275,1302,1231,801,1422,888,855,692
"Scap_DM21G11_00696",34322,35313,41580,42948,36607,55426,38454,41078,39799
"Scap_DM21G11_00697",26301,25600,27434,21755,15683,24687,16598,16033,15210
"Scap_DM21G11_00698",18034,17970,19004,18000,11360,18781,8965,7757,8639
"Scap_DM21G11_00699",2025,2644,3246,1051,849,1258,1252,1162,941
"Scap_DM21G11_00700",1136,1573,2014,606,479,731,709,716,667
"Scap_DM21G11_00701",8220,8551,9429,6086,4763,7217,5117,5357,4702
"Scap_DM21G11_00702",79,78,80,131,116,171,69,97,119
"Scap_DM21G11_00703",35752,41505,43733,28513,21993,34152,24415,24656,23863
"Scap_DM21G11_00704",22938,30488,35728,30674,24805,38623,29207,28001,26946
"Scap_DM21G11_00705",647,722,837,504,455,612,397,408,356
"Scap_DM21G11_00706",4525,5080,5628,4061,3561,5597,3879,4422,4190
"Scap_DM21G11_00707",6943,7778,8090,4523,3526,5677,4269,4768,4323
"Scap_DM21G11_00708",16584,18819,21992,16002,13116,19073,16561,16430,15142
"Scap_DM21G11_00709",11344,12608,14885,9440,8030,12188,9671,9506,8667
"Scap_DM21G11_00710",14778,14868,15973,15564,13355,20457,14235,15975,14551
"Scap_DM21G11_00711",12352,13636,19313,19816,15113,23792,15987,16792,16547
