"","Scap_PJ_010","Scap_PJ_011","Scap_PJ_012","Scap_PJ_013","Scap_PJ_014","Scap_PJ_015","Scap_PJ_016","Scap_PJ_017","Scap_PJ_018"
"Scap_LM7D7_a_02049",3289,4456,3770,1778,2427,2037,3326,3076,2895
"Scap_LM7D7_a_02050",10326,12508,9457,8138,10157,9282,12226,11513,10704
"Scap_LM7D7_a_02051",11349,13701,10630,11793,14682,12955,17378,12860,14542
"Scap_LM7D7_a_02052",10437,12289,12243,12206,15542,13979,15909,11248,13190
"Scap_LM7D7_a_02053",11729,12920,12058,15294,21014,19099,14415,12572,13334
"Scap_LM7D7_a_02054",22747,25090,35276,20681,26447,23986,26974,24505,25912
"Scap_LM7D7_a_02055",4449,3818,2414,2467,2557,2615,6690,5406,6017
"Scap_LM7D7_a_02056",27184,29649,20929,24140,30828,29631,32294,38103,33356
"Scap_LM7D7_a_02057",10572,10628,7591,11478,14493,14228,7035,7416,7768
"Scap_LM7D7_a_02058",111649,124263,135731,545279,358494,429310,276814,357309,333936
"Scap_LM7D7_a_02059",74327,77670,63462,42332,47585,54069,58785,71631,80239
"Scap_LM7D7_a_02060",66070,74789,88450,40879,46290,54503,59116,67856,75064
"Scap_LM7D7_a_02061",14822,18209,13739,9168,11456,9539,11708,11468,11247
"Scap_LM7D7_a_02062",10144,12341,8353,8384,10217,8577,8891,7799,7662
"Scap_LM7D7_a_02063",9970,11073,7795,7378,9050,8131,8006,8028,7140
"Scap_LM7D7_a_02064",8957,9570,7184,7056,8204,7589,7859,7514,7135
"Scap_LM7D7_a_02065",13683,14901,15244,13081,15912,15318,11556,11645,10740
"Scap_LM7D7_a_02066",8416,8977,6843,7642,9372,9452,8074,7577,8582
"Scap_LM7D7_a_02067",6349,6379,5724,6355,8577,7406,4553,6751,4342
"Scap_LM7D7_a_02068",37751,40948,36478,25565,28421,27922,27764,31633,27602
"Scap_LM7D7_a_02069",66659,75529,67308,36929,42806,40452,39292,48523,41377
"Scap_LM7D7_a_02070",15058,18336,15306,10867,13640,13867,10263,8173,11138
"Scap_LM7D7_a_02071",12345,15536,10912,7217,9015,8832,7711,5836,8022
"Scap_LM7D7_a_02072",17159,20412,15392,8665,11974,11105,7657,4686,7395
"Scap_LM7D7_a_02073",1841,2946,2187,992,1429,1025,2266,4537,3161
"Scap_LM7D7_a_02074",965,1577,950,534,647,495,1328,2780,1967
"Scap_LM7D7_a_02075",2490,4016,2753,972,1622,1187,3411,5939,4486
"Scap_LM7D7_a_02076",2098,2240,2194,2612,2810,2574,3929,4296,3678
"Scap_LM7D7_a_02077",8556,9820,8733,5312,6264,6032,9408,8460,8764
"Scap_LM7D7_a_02078",74922,87018,76594,51104,62309,60846,45618,37936,41933
"Scap_LM7D7_a_02079",30366,35823,24065,14529,18312,17580,19455,19002,23904
"Scap_LM7D7_a_02080",8096,9339,9958,5210,6666,6118,5829,7037,6263
"Scap_LM7D7_a_02081",7829,9490,8502,5977,7484,7236,5352,6735,5570
"Scap_LM7D7_a_02082",21650,23391,18435,11190,14647,13587,12175,17133,12490
"Scap_LM7D7_a_02083",15724,16380,11902,12402,18802,16118,9709,12158,9845
"Scap_LM7D7_a_02084",3448,4327,3188,4027,4708,4711,9767,11320,10203
"Scap_LM7D7_a_02085",968,1181,885,2483,3157,2914,4011,4032,4279
"Scap_LM7D7_a_02086",2102,2655,1954,1403,1875,1558,1557,2095,1383
"Scap_LM7D7_a_02087",2422,2822,2483,3788,4692,4543,3775,3337,3641
"Scap_LM7D7_a_02088",12414,12618,9246,7989,10185,9906,9796,8963,8975
"Scap_LM7D7_a_02089",2230,2273,1757,14625,18735,19089,37694,16387,21866
"Scap_LM7D7_a_02090",3481,3584,3632,28260,38428,39820,60974,25646,34057
"Scap_LM7D7_a_02091",3990,4659,4938,28681,37088,37056,68327,28636,37643
"Scap_LM7D7_a_02092",22455,27697,24130,35166,42381,41232,42968,21770,34646
"Scap_LM7D7_a_02093",4879,6317,5767,5149,7350,6861,5947,8242,8773
"Scap_LM7D7_a_02094",4564,5503,4166,4015,5425,5125,5806,7438,7931
"Scap_LM7D7_a_02095",2558,3343,1952,2148,3070,2681,3327,4014,4372
"Scap_LM7D7_a_02096",12481,15437,11879,10523,13558,12664,17021,20107,21620
"Scap_LM7D7_a_02097",4466,5783,4473,4561,5986,5959,6722,7598,8638
"Scap_LM7D7_a_02098",7574,9840,8923,10567,14171,13706,11950,13009,15058
"Scap_LM7D7_a_02099",28759,33409,27512,32251,40854,39285,44519,42685,49323
"Scap_LM7D7_a_02100",5163,5908,4331,5763,7125,7210,7857,7213,8241
"Scap_LM7D7_a_02101",19,19,35,21,18,23,19,28,15
"Scap_LM7D7_a_02102",123,164,82,134,214,185,153,140,154
"Scap_LM7D7_a_02103",3822,4550,4435,4393,5584,5218,4035,5116,4111
"Scap_LM7D7_a_02104",4916,5080,3751,5871,8225,7943,1975,3004,2453
"Scap_LM7D7_a_02105",81181,95066,69917,67600,76742,78219,89321,93091,111589
"Scap_LM7D7_a_02106",17202,22417,17193,22705,24233,24543,32723,29771,36227
"Scap_LM7D7_a_02107",16664,17911,13115,11161,18352,15663,14136,11199,12217
"Scap_LM7D7_a_02108",38670,52138,38955,31874,58299,46767,69267,20804,60918
"Scap_LM7D7_a_02109",8846,10798,9191,7780,10227,9782,9712,11191,10393
"Scap_LM7D7_a_02110",7894,9916,8198,5017,6534,5854,6884,7485,6729
"Scap_LM7D7_a_02111",2704,2980,2543,1784,2238,1961,2583,2408,2106
"Scap_LM7D7_a_02112",11099,14440,10200,6433,8251,7639,10500,9327,10201
"Scap_LM7D7_a_02113",6870,6883,5658,5050,5803,5891,5324,4217,5239
"Scap_LM7D7_a_02114",1324,1614,952,2133,2374,2427,2894,3044,2835
"Scap_LM7D7_a_02115",464,599,495,1112,1227,1256,1344,1555,1281
"Scap_LM7D7_a_02116",35165,40141,32904,26807,33158,30411,30587,36131,29443
"Scap_LM7D7_a_02117",1400,1442,1000,928,1122,985,1007,1211,1031
"Scap_LM7D7_a_02118",1821,1777,1482,1030,1399,1278,1851,2102,1876
"Scap_LM7D7_a_02119",2658,3744,2563,2860,4219,3503,6164,10912,7178
"Scap_LM7D7_a_02120",4990,6387,5622,25332,22021,20371,22962,11336,21855
"Scap_LM7D7_a_02121",4269,4925,3666,11891,10734,10545,13147,7298,12425
"Scap_LM7D7_a_02122",2324,2902,2903,9397,8230,8252,7792,5466,7639
"Scap_LM7D7_a_02123",4272,5847,4954,14217,13700,12978,11449,9289,12545
"Scap_LM7D7_a_02124",5461,6584,4007,6396,7247,6881,7254,5746,7473
"Scap_LM7D7_a_02125",5089,5600,3736,3672,3845,3560,3946,4866,4367
"Scap_LM7D7_a_02126",14119,17251,12548,12933,15099,14445,13961,15494,15065
"Scap_LM7D7_a_02127",5539,7265,4829,4431,5279,4899,5194,6175,5869
"Scap_LM7D7_a_02128",1378,2056,1349,894,1094,958,1497,1436,1585
"Scap_LM7D7_a_02129",61319,77772,57017,51318,62512,64543,71356,41888,74308
"Scap_LM7D7_a_02130",1258,1342,1274,1013,1838,1344,1565,959,1571
"Scap_LM7D7_a_02131",5684,6389,4724,4062,7178,5506,5504,3975,5459
"Scap_LM7D7_a_02132",328,428,321,181,230,164,272,521,290
"Scap_LM7D7_a_02133",17751,22570,17578,12648,17479,14176,21720,28938,24498
"Scap_LM7D7_a_02134",19007,24073,16798,15568,21666,18545,23831,31415,24845
"Scap_LM7D7_a_02135",23523,28622,19962,22908,31955,28839,28111,37947,28543
"Scap_LM7D7_a_02136",40475,50561,40410,50128,64118,64554,60577,41346,60380
"Scap_LM7D7_a_02137",24386,28662,30042,28329,35396,35690,36385,24008,36199
"Scap_LM7D7_a_02138",38648,45772,39245,23090,32173,29326,23906,13956,21843
"Scap_LM7D7_a_02139",4665,5856,4836,10301,13384,11933,8342,4749,7983
"Scap_LM7D7_a_02140",2105,2483,2274,3228,3902,3478,2573,1946,2683
"Scap_LM7D7_a_02141",30398,37564,34321,42767,53392,50546,53755,78476,72599
"Scap_LM7D7_a_02142",4089,4111,3174,2676,3504,3111,3437,3837,3439
"Scap_LM7D7_a_02143",8532,9325,8654,7211,9828,8888,7518,8278,7450
"Scap_LM7D7_a_02144",14840,16744,13253,12044,14924,13663,13075,16015,13980
"Scap_LM7D7_a_02145",240,301,230,318,403,393,332,637,432
"Scap_LM7D7_a_02146",11153,13784,14927,17872,22617,21049,21864,20765,22803
"Scap_LM7D7_a_02147",928,1261,1029,2204,2484,2379,2223,2898,2553
"Scap_LM7D7_a_02148",5273,5878,4707,66537,83154,79889,55018,66937,65950
"Scap_LM7D7_a_02149",48974,60141,45149,95668,108395,104298,124439,154539,136915
"Scap_LM7D7_a_02150",471,619,434,364,496,388,391,658,487
"Scap_LM7D7_a_02151",764,905,527,618,829,766,769,1056,880
"Scap_LM7D7_a_02152",957,1148,932,673,807,743,951,1376,1073
"Scap_LM7D7_a_02153",1223,1379,1416,1047,1427,1239,1106,1947,1310
"Scap_LM7D7_a_02154",4832,5005,3318,4590,6056,6231,3679,5311,4238
"Scap_LM7D7_a_02155",15827,19412,16544,18928,20913,21525,28146,33369,35194
"Scap_LM7D7_a_02156",25146,30783,20731,34623,38477,39407,46468,50016,54360
"Scap_LM7D7_a_02157",4609,4460,3311,2845,3785,3724,6740,5814,6752
"Scap_LM7D7_a_02158",3368,4083,5041,3338,4620,3907,2948,4636,3030
"Scap_LM7D7_a_02159",8025,9699,8691,8097,11732,9955,6880,10585,7193
"Scap_LM7D7_a_02160",9796,11991,9116,8781,12187,10380,8910,13012,8824
"Scap_LM7D7_a_02161",6264,8733,10502,32214,39277,33769,52456,34463,43103
"Scap_LM7D7_a_02162",20098,18797,13094,12023,17814,15855,9839,9610,8881
"Scap_LM7D7_a_02163",3038,3809,2966,3638,4609,4822,3887,4050,4585
"Scap_LM7D7_a_02164",3997,4729,3300,4443,5509,5708,5061,5396,5955
"Scap_LM7D7_a_02165",7353,8495,6097,7976,10215,10606,10251,9806,11376
"Scap_LM7D7_a_02166",3136,3776,3528,2677,3416,2962,4374,3373,3921
"Scap_LM7D7_a_02167",3057,3205,1844,1195,1593,1508,1556,2910,2002
"Scap_LM7D7_a_02168",7334,8803,6004,3768,5056,4642,4351,7282,5704
"Scap_LM7D7_a_02169",815,1061,759,481,483,367,860,1011,619
"Scap_LM7D7_a_02170",6264,7715,5983,5101,6292,5909,4897,3727,5218
"Scap_LM7D7_a_02171",1605,1812,968,439,727,583,688,949,758
"Scap_LM7D7_a_02172",2189,2468,1813,721,899,909,999,1655,1229
"Scap_LM7D7_a_02173",118,156,97,112,177,134,89,140,116
"Scap_LM7D7_a_02174",606,728,676,591,844,749,462,714,521
"Scap_LM7D7_a_02175",11273,13449,12046,13009,15003,14694,20725,11749,16289
"Scap_LM7D7_a_02176",2761,4944,4520,19934,23423,20949,29643,25074,30631
"Scap_LM7D7_a_02177",15178,16652,12429,12950,15308,15186,11394,11549,11593
"Scap_LM7D7_a_02178",4703,5578,6249,7251,8735,8095,6661,6245,6913
"Scap_LM7D7_a_02179",4191,5690,5559,6532,7160,7009,7154,8867,7895
"Scap_LM7D7_a_02180",388,554,345,355,503,489,436,344,509
"Scap_LM7D7_a_02181",2329,3220,3372,3224,3796,3594,5155,4262,5871
"Scap_LM7D7_a_02182",20417,30583,29744,42573,47205,45864,58587,50619,70331
"Scap_LM7D7_a_02183",7948,10048,10228,9871,12808,11292,14079,13398,13312
"Scap_LM7D7_a_02184",533357,767869,888447,801509,870535,735411,693385,904071,994958
"Scap_LM7D7_a_02185",209170,310067,290329,434137,357399,280426,328052,530846,468967
"Scap_LM7D7_a_02186",32409,40795,37551,41140,37140,30894,45638,71249,57085
"Scap_LM7D7_a_02187",84070,107474,107455,168318,168429,148379,123284,190468,153918
"Scap_LM7D7_a_02188",72305,95765,70972,112668,123522,103874,97959,154605,113707
"Scap_LM7D7_a_02189",169252,220015,224861,370641,328764,274530,221602,323507,320623
"Scap_LM7D7_a_02190",137766,169214,175107,233284,204647,185319,149907,233456,205908
"Scap_LM7D7_a_02191",6904,8181,5432,10010,12289,10058,10784,16651,11937
"Scap_LM7D7_a_02192",85387,107547,77180,34054,51126,41628,89990,124425,91805
"Scap_LM7D7_a_02193",142351,149663,128009,76754,122391,99027,148557,211386,151448
"Scap_LM7D7_a_02194",88081,118734,78712,97249,107815,84784,106352,181213,132378
"Scap_LM7D7_a_02195",38149,52555,58979,54946,53651,42933,46782,86751,61310
"Scap_LM7D7_a_02196",8957,10429,7986,11263,11519,10680,9792,11889,10278
"Scap_LM7D7_a_02197",1974,2265,1728,1821,1859,1651,2092,2540,2254
"Scap_LM7D7_a_02198",4627,6210,4210,7699,9019,8125,7538,7852,8698
"Scap_LM7D7_a_02199",3594,5205,4780,5552,6412,5771,5845,6440,6926
"Scap_LM7D7_a_02200",2628,3613,4018,4762,5388,4976,4775,5032,6001
"Scap_LM7D7_a_02201",2137,2971,2670,4556,5077,4525,4122,4223,5106
"Scap_LM7D7_a_02202",5626,8222,6670,10495,11648,10952,11103,11727,13092
"Scap_LM7D7_a_02203",1540,2327,2050,3052,3564,3122,3472,3404,3790
"Scap_LM7D7_a_02204",61198,72892,63302,70820,92746,86496,85523,62631,76507
"Scap_LM7D7_a_02205",19804,24091,21052,15013,20214,19202,13164,14492,15417
"Scap_LM7D7_a_02206",6694,8723,8648,6340,6732,6140,5210,6981,7158
"Scap_LM7D7_a_02207",55502,69648,60659,46919,61279,53226,49584,45268,56447
"Scap_LM7D7_a_02208",16462,20804,16796,13459,17369,14978,17170,13320,19662
"Scap_LM7D7_a_02209",6083,7033,5947,4398,5583,4688,6348,4546,7257
"Scap_LM7D7_a_02210",3947,4867,5177,2872,3868,3212,4421,2922,4673
"Scap_LM7D7_a_02211",14758,17911,14649,7879,11681,9242,14681,22508,12820
"Scap_LM7D7_a_02212",3867,5739,5414,4088,8956,5597,10589,13289,11504
"Scap_LM7D7_a_02213",5479,8038,5579,4882,11268,6967,14848,17808,15691
"Scap_LM7D7_a_02214",1318,1579,1254,964,1406,1248,1114,1394,1017
"Scap_LM7D7_a_02228",48173,56357,47226,26467,33077,29931,39264,49330,41760
"Scap_LM7D7_a_02229",12939,13422,12994,9603,13499,11715,12163,14682,11468
"Scap_LM7D7_a_02230",2388,2683,2507,1465,1785,1576,2744,2789,2654
"Scap_LM7D7_a_02231",3756,4124,3648,1787,2339,1965,2713,3465,2787
"Scap_LM7D7_a_02232",27208,31240,21595,38617,64762,56688,51146,51799,57455
"Scap_LM7D7_a_02233",4698,6642,6851,6228,8312,7763,4797,8180,6314
"Scap_LM7D7_a_02234",165588,188455,166849,93712,131506,112431,102331,166556,124728
"Scap_LM7D7_a_02235",13972,16671,12108,8353,11493,11000,9884,13934,11294
"Scap_LM7D7_a_02236",9047,10910,8643,6216,7940,7386,7098,9831,7743
"Scap_LM7D7_a_02237",19147,24751,26397,10734,13156,12288,15772,15907,16078
"Scap_LM7D7_a_02238",7842,10230,7684,5140,6249,5819,6220,7113,7187
"Scap_LM7D7_a_02239",2868,3755,3491,1706,1898,1669,2424,2643,2725
"Scap_LM7D7_a_02240",8058,10700,12820,11541,12180,11234,8009,12342,12605
"Scap_LM7D7_a_02241",4920,6829,6842,6816,7386,6302,6325,8415,9045
"Scap_LM7D7_a_02242",18695,24336,23479,18053,23112,20217,21199,27523,26490
"Scap_LM7D7_a_02243",3984,5214,5225,3584,4771,4166,3977,5613,4585
"Scap_LM7D7_a_02244",147243,185107,165122,73369,98810,90098,106081,164197,126344
"Scap_LM7D7_a_02245",121427,138518,115469,83670,108536,111154,97297,89358,111298
"Scap_LM7D7_a_02246",67524,78157,71110,39432,48611,48297,48235,46839,55753
"Scap_LM7D7_a_02247",32659,46918,38368,36465,39000,36962,44129,58903,71777
"Scap_LM7D7_a_02248",37886,51393,54891,45977,48721,47205,55603,66998,80698
"Scap_LM7D7_a_02249",26634,32873,29466,25154,28425,26267,32149,37072,42236
"Scap_LM7D7_a_02250",4441,5910,5942,9059,9267,8736,6675,8423,8105
"Scap_LM7D7_a_02251",84756,73041,66071,97259,119148,113541,154996,137928,130698
"Scap_LM7D7_a_02252",7257,9683,8208,5591,6994,6386,5536,7019,6803
"Scap_LM7D7_a_02253",3716,4830,4138,3129,3475,3069,2838,3926,3536
"Scap_LM7D7_a_02254",14356,17501,15339,11252,11942,10822,14504,16396,15239
"Scap_LM7D7_a_02255",72193,86707,78805,68574,85756,78937,71035,78229,71441
"Scap_LM7D7_a_02256",4541,5497,3929,2216,3425,2923,3832,4305,3814
"Scap_LM7D7_a_02257",297,436,253,162,231,172,286,355,294
"Scap_LM7D7_a_02258",2429,3138,3096,1748,2482,2271,2449,3039,2554
"Scap_LM7D7_a_02259",5193,5903,4892,2801,3870,3275,5197,5921,4835
"Scap_LM7D7_a_02260",9499,10836,10245,6018,7685,7020,10935,12011,10271
"Scap_LM7D7_a_02261",12223,14112,12730,8887,10596,9896,14774,14940,13597
"Scap_LM7D7_a_02262",12735,13148,6282,7575,9742,8618,14960,13466,16274
"Scap_LM7D7_a_02263",4805,5241,2751,2300,2930,2700,5053,5284,5724
"Scap_LM7D7_a_02264",3693,4600,2832,2252,2378,2595,2811,2426,3184
"Scap_LM7D7_a_02265",418,513,265,188,212,244,309,237,327
"Scap_LM7D7_a_02269",9945,10781,6692,5122,6327,5752,7333,8954,7647
"Scap_LM7D7_a_02270",24654,30483,32795,13042,15974,15131,18761,19906,19959
"Scap_LM7D7_a_02271",36717,42872,36346,28853,37972,34631,31661,36827,33308
"Scap_LM7D7_a_02272",4651,5080,3403,2647,3295,3307,3763,4352,4378
"Scap_LM7D7_a_02274",9841,8585,8115,27619,17893,21070,13271,6273,7639
"Scap_LM7D7_a_02275",15361,12999,13037,42939,28985,33868,23813,7436,10410
"Scap_LM7D7_a_02276",2219,2795,2806,8333,9175,9770,4909,2141,4062
"Scap_LM7D7_a_02277",4389,5027,4049,5428,6181,6419,3884,3369,4051
"Scap_LM7D7_a_02278",4649,5682,3874,4872,5756,5851,3519,3398,3811
"Scap_LM7D7_a_02279",1730,1998,1398,1123,1462,1332,1894,1799,1622
"Scap_LM7D7_a_02280",1583,1805,1959,1116,1370,1254,1712,1681,1582
"Scap_LM7D7_a_02281",8327,9862,11338,8586,11505,10767,8231,9120,9236
"Scap_LM7D7_a_02282",9726,12365,9918,4493,5504,5383,4983,6955,5658
"Scap_LM7D7_a_02283",68897,69409,61522,121359,109472,105921,113482,118906,106147
"Scap_LM7D7_a_02284",866,919,839,1508,1705,1408,838,1278,1064
"Scap_LM7D7_a_02285",8840,10586,8002,25859,47368,37311,38709,57722,47927
"Scap_LM7D7_a_02286",2007,2879,2497,8890,13655,11576,10190,18357,14085
"Scap_LM7D7_a_02287",4704,5094,2817,4872,6709,6364,6916,3727,6701
"Scap_LM7D7_a_02288",10644,12893,10606,9328,11618,11013,12372,12207,13467
"Scap_LM7D7_a_02289",11412,12134,9640,4447,5305,4350,5134,6351,5883
"Scap_LM7D7_a_02290",979,1086,851,853,983,927,1154,1151,1361
"Scap_LM7D7_a_02291",5832,6537,5576,6446,7436,7174,7983,7621,8879
"Scap_LM7D7_a_02292",3850,4328,3395,4233,4855,4596,5346,4649,5574
"Scap_LM7D7_a_02293",4018,4303,3517,4247,5288,4998,5414,4313,5160
"Scap_LM7D7_a_02294",3090,3356,2283,2068,2756,2316,2604,2099,2492
"Scap_LM7D7_a_02295",405,391,370,311,395,371,197,416,282
"Scap_LM7D7_a_02296",1618,4181,2973,1286,1910,1158,1966,1838,1904
"Scap_LM7D7_a_02297",4833,30611,32120,11138,25579,8441,10236,7785,7653
"Scap_LM7D7_a_02298",2329,21870,18414,3996,14371,4005,6661,3892,4558
"Scap_LM7D7_a_02299",2974,3361,3436,3212,4793,4196,2979,3109,2774
"Scap_LM7D7_a_02300",15788,19284,14901,13723,19548,15768,15233,16287,12851
"Scap_LM7D7_a_02301",1097,1162,1140,550,625,585,417,598,516
"Scap_LM7D7_a_02302",27464,25628,17288,19103,23877,22148,8204,9439,8590
"Scap_LM7D7_a_02303",1951,1347,1149,585,686,617,290,171,200
"Scap_LM7D7_a_02304",1052,1165,1034,1532,1852,1930,1010,921,888
"Scap_LM7D7_a_02305",1519,1559,1148,3094,3680,3607,1833,1642,1790
"Scap_LM7D7_a_02306",1123,1146,944,2424,2938,3007,1551,1362,1471
"Scap_LM7D7_a_02307",944,918,811,2471,3015,3109,1388,1120,1244
"Scap_LM7D7_a_02308",129,125,123,390,472,498,237,174,180
"Scap_LM7D7_a_02309",153,164,81,70,102,80,113,100,87
"Scap_LM7D7_a_02310",4166,4377,3207,7731,10586,11150,5277,3443,5143
"Scap_LM7D7_a_02311",356,392,170,394,540,537,398,309,434
"Scap_LM7D7_a_02312",17018,23322,18683,19878,21369,16944,22773,31049,25212
"Scap_LM7D7_a_02313",15832,21945,16726,29058,24511,21047,25401,29854,25731
"Scap_LM7D7_a_02314",13488,16146,10375,16421,15063,13151,16249,24888,15427
"Scap_LM7D7_a_02315",7200,7895,5962,8113,8012,6894,8213,12332,7633
"Scap_LM7D7_a_02316",31273,40793,36834,50521,57697,59273,62202,41329,66548
"Scap_LM7D7_a_02317",4416,5758,4270,5176,6458,5894,6377,5936,5304
"Scap_LM7D7_a_02318",33389,35554,35174,33165,42084,40359,36275,40074,34390
"Scap_LM7D7_a_02319",2806,3470,3350,8219,9129,7068,6019,9547,8573
"Scap_LM7D7_a_02320",5470,6729,4980,6344,7281,7126,11623,9663,12984
"Scap_LM7D7_a_02321",1413,1869,1698,1949,2272,2252,3703,785,1967
"Scap_LM7D7_a_02322",33959,36477,29146,83460,70000,83271,40258,36150,43638
"Scap_LM7D7_a_02323",41740,47215,50356,108022,88016,105862,50162,50401,56846
"Scap_LM7D7_a_02324",30264,34000,20192,12350,20112,18965,8337,7382,9114
"Scap_LM7D7_a_02325",4594,5261,3885,8036,9359,9182,9358,7959,9899
"Scap_LM7D7_a_02326",7087,7957,6419,2744,3797,3217,5576,8114,6053
"Scap_LM7D7_a_02327",4550,4904,3315,2353,3173,2892,3915,5496,4230
"Scap_LM7D7_a_02328",2312,2746,2040,4092,4184,4230,7493,6252,7922
"Scap_LM7D7_a_02329",6751,7238,5577,11504,11906,11119,14942,15166,16883
"Scap_LM7D7_a_02330",28,47,21,18,31,22,10,20,18
"Scap_LM7D7_a_02331",600,732,482,1015,1217,1053,1345,1167,1368
"Scap_LM7D7_a_02332",1286,1004,778,1274,1715,1485,1189,499,867
"Scap_LM7D7_a_02333",322,385,282,244,253,276,308,319,358
"Scap_LM7D7_a_02334",688,764,579,318,419,435,476,631,536
"Scap_LM7D7_a_02335",137,139,104,101,140,132,114,142,146
"Scap_LM7D7_a_02336",24932,28488,26360,17393,23973,19759,32329,42575,29129
"Scap_LM7D7_a_02337",76649,94972,84198,62930,90627,73909,95882,144140,95909
"Scap_LM7D7_a_02338",49715,59345,40147,38484,56639,45876,59960,89118,58585
"Scap_LM7D7_a_02339",8103,8917,5919,8970,12709,11314,9374,9744,8853
"Scap_LM7D7_a_02340",2739,2855,1880,4250,5783,5530,3997,3932,3619
"Scap_LM7D7_a_02341",1568,1440,1090,4539,6958,6374,2372,2164,2195
"Scap_LM7D7_a_02342",546,449,649,1589,2344,2161,896,760,803
"Scap_LM7D7_a_02343",930,731,680,3535,5640,4662,2045,1607,1579
"Scap_LM7D7_a_02344",1335,998,744,4727,6916,6330,2209,1634,1747
"Scap_LM7D7_a_02345",34,34,25,18,19,17,15,24,24
"Scap_LM7D7_a_02346",6116,7124,5817,7440,7155,7285,11794,16917,13027
"Scap_LM7D7_a_02347",827,855,674,744,707,680,1627,1906,1612
"Scap_LM7D7_a_02348",42907,53359,42555,25643,34419,32295,36123,36960,39165
"Scap_LM7D7_a_02349",2765,3542,2698,1512,1968,1793,2559,2501,2552
"Scap_LM7D7_a_02350",5664,6372,4974,3245,4589,3846,3909,5948,4258
"Scap_LM7D7_a_02351",2225,2692,2182,1084,1479,1286,1416,1656,1534
"Scap_LM7D7_a_02352",95,153,155,966,900,910,1268,561,954
"Scap_LM7D7_a_02353",82,146,177,788,531,603,929,397,683
"Scap_LM7D7_a_02354",149,291,320,1222,700,762,1071,625,974
"Scap_LM7D7_a_02355",1130,1585,1601,3140,2664,2690,4037,2620,3175
"Scap_LM7D7_a_02356",880,1323,1330,1885,1954,1876,2321,1742,2032
"Scap_LM7D7_a_02357",2430,3068,1822,1099,1402,1037,1603,2362,1879
"Scap_LM7D7_a_02358",1624,2339,1427,1081,1160,878,1181,1786,1268
"Scap_LM7D7_a_02359",3444,4873,3339,2376,2587,2219,2308,3677,2467
"Scap_LM7D7_a_02360",1155,1619,1912,2545,3012,3062,3137,3436,4063
"Scap_LM7D7_a_02361",9693,10440,6119,5204,7111,6480,3138,3182,2490
"Scap_LM7D7_a_02362",3651,3753,1800,1278,1564,1328,1091,1333,965
"Scap_LM7D7_a_02363",1972,2547,1771,1218,1955,1621,821,1478,1150
"Scap_LM7D7_a_02364",289,405,347,489,563,533,396,468,495
"Scap_LM7D7_a_02365",245,281,317,329,337,278,248,387,384
"Scap_LM7D7_a_02366",5397,6241,4853,5089,6455,5982,4889,5327,5128
"Scap_LM7D7_a_02367",8607,11470,9819,9489,9055,9865,8416,6587,9657
"Scap_LM7D7_a_02368",7671,8014,4837,6242,7620,7471,6623,7389,7109
"Scap_LM7D7_a_02369",1292,1426,788,1015,1203,1156,1087,1203,1228
"Scap_LM7D7_a_02370",921,1033,830,1197,1215,1304,2107,1808,2016
"Scap_LM7D7_a_02371",457,496,289,640,715,742,1032,958,993
"Scap_LM7D7_a_02372",105,128,133,286,306,328,201,150,226
"Scap_LM7D7_a_02373",128,133,113,253,335,332,247,171,213
"Scap_LM7D7_a_02374",136,168,94,381,485,459,283,216,343
"Scap_LM7D7_a_02375",1699,2036,1633,2804,3698,3511,2422,2671,2335
"Scap_LM7D7_a_02376",50,59,40,46,50,53,62,61,53
"Scap_LM7D7_a_02377",674,749,798,8639,4708,6444,1327,1044,1371
"Scap_LM7D7_a_02378",196,233,132,201,253,239,184,193,163
"Scap_LM7D7_a_02379",499,638,376,404,478,478,348,466,396
"Scap_LM7D7_a_02380",335,382,351,492,575,530,288,400,219
"Scap_LM7D7_a_02381",891,1002,815,1555,1750,1388,1904,2993,2879
"Scap_LM7D7_a_02382",471,535,370,835,833,751,836,1447,1328
"Scap_LM7D7_a_02383",1621,1782,1875,3185,3373,3312,2403,4707,4020
"Scap_LM7D7_a_02384",2849,3046,2090,4040,4940,4569,5208,5846,5912
"Scap_LM7D7_a_02385",160,189,140,215,295,274,160,256,211
"Scap_LM7D7_a_02386",3158,3593,2861,3181,5198,4908,4247,2081,3721
"Scap_LM7D7_a_02387",1156,1166,907,1077,1908,1583,2491,687,1893
"Scap_LM7D7_a_02388",435,420,388,386,629,517,1163,228,946
"Scap_LM7D7_a_02389",4054,4634,3723,2227,2513,2340,2093,2585,2108
"Scap_LM7D7_a_02390",5524,7098,6270,4063,4893,4585,4129,5320,4525
"Scap_LM7D7_a_02391",10178,12267,9933,8208,11098,9113,11103,13892,11075
"Scap_LM7D7_a_02392",7504,9635,7817,7406,9374,7794,9068,11558,9465
"Scap_LM7D7_a_02393",8535,12043,13360,11162,14057,11746,11973,16830,13289
"Scap_LM7D7_a_02394",10797,13146,12807,9820,13341,11490,11598,16413,11674
"Scap_LM7D7_a_02395",1161,1505,1032,1031,1339,1159,1442,2237,1406
"Scap_LM7D7_a_02396",12043,11925,7310,6848,8635,7686,12925,19187,12637
"Scap_LM7D7_a_02397",7153,8167,7076,8426,10924,10099,8297,8433,8015
"Scap_LM7D7_a_02398",1545,1949,1058,978,1207,1111,1551,1525,1671
