"","Scap_PJ_019","Scap_PJ_020","Scap_PJ_021","Scap_PJ_022","Scap_PJ_023","Scap_PJ_024","Scap_PJ_025","Scap_PJ_026","Scap_PJ_027"
"Scap_2C01_ad_02083",2738,2722,3612,14177,18548,20323,13254,9748,10707
"Scap_2C01_ad_02084",158491,150447,159337,509171,579428,605625,451884,425319,453011
"Scap_2C01_ad_02085",102641,99560,116457,316816,382096,445340,339858,317001,330996
"Scap_2C01_ad_02086",15084,13838,17692,53063,63929,84948,57317,47923,47335
"Scap_2C01_ad_02087",90582,91200,108267,341156,414923,480924,354767,339067,363200
"Scap_2C01_ad_02088",249699,239208,240348,1051177,1124609,1175361,933527,1061600,1158767
"Scap_2C01_ad_02089",1311,1283,1220,1160,999,1441,1211,1203,1186
"Scap_2C01_ad_02090",6074,5678,4857,4919,3651,5317,4944,5180,4716
"Scap_2C01_ad_02091",117489,115621,118640,241776,240669,314350,356307,396224,368941
"Scap_2C01_ad_02092",299221,292902,254736,593873,550388,635238,686603,791232,765491
"Scap_2C01_ad_02093",239,261,221,232,207,226,253,283,290
"Scap_2C01_ad_02094",15421,15412,14166,19747,17305,20734,22346,23866,24358
"Scap_2C01_ad_02095",25527,27096,20343,30281,25908,27576,23374,28519,29612
"Scap_2C01_ad_02096",3263,3289,3352,3103,2811,3962,4180,4420,3655
"Scap_2C01_ad_02097",1513,1499,1522,1351,1281,1655,1920,1942,1698
"Scap_2C01_ad_02098",5550,5597,4602,11444,9292,9161,8657,10328,10099
"Scap_2C01_ad_02099",3442,3241,2655,7123,5697,5775,5283,6003,5879
"Scap_2C01_ad_02100",6268,6569,5601,12669,10668,11863,11320,12694,11740
"Scap_2C01_ad_02101",4804,4825,4139,8539,7505,8896,9821,10376,9394
"Scap_2C01_ad_02102",784,804,710,854,741,855,900,1008,1030
"Scap_2C01_ad_02103",30293,32049,23518,34215,29212,31464,27053,33174,35316
"Scap_2C01_ad_02104",56170,53850,43599,52735,46596,63107,80827,83880,78032
"Scap_2C01_ad_02105",1381,1380,1318,7219,7894,10722,13711,11615,11001
"Scap_2C01_ad_02106",38717,37636,33724,28932,26778,34395,33464,38528,37732
"Scap_2C01_ad_02107",97670,102685,80967,84809,77998,84756,94894,113768,111163
"Scap_2C01_ad_02108",8501,9385,7516,6522,5512,5882,5933,6597,6943
"Scap_2C01_ad_02109",10045,10318,8674,8049,6893,7866,7233,8027,8050
"Scap_2C01_ad_02110",2404,2555,2278,2101,2032,2496,2525,2719,2464
"Scap_2C01_ad_02111",7061,7403,6068,6504,5729,6516,5955,6729,6597
"Scap_2C01_ad_02112",7597,7357,6217,7168,6185,7845,5341,5976,5688
"Scap_2C01_ad_02113",4246,4033,3365,3874,3597,4334,3401,3589,3420
"Scap_2C01_ad_02114",1236,1319,1181,1675,1473,1983,1980,2174,1844
"Scap_2C01_ad_02115",594,566,525,762,777,940,975,994,940
"Scap_2C01_ad_02116",42233,41630,37445,41079,36498,43362,39434,40420,40059
"Scap_2C01_ad_02117",1119,1192,1096,1258,1078,1303,1179,1213,1252
"Scap_2C01_ad_02118",381,413,367,476,412,683,666,607,618
"Scap_2C01_ad_02119",811,930,741,1685,1950,2526,4187,4217,3765
"Scap_2C01_ad_02120",3912,4691,4795,20965,21472,22254,23122,23116,21791
"Scap_2C01_ad_02121",1669,1857,2016,8808,8993,10007,10672,10291,9489
"Scap_2C01_ad_02122",4029,4750,4501,18888,18770,20541,20657,21210,20689
"Scap_2C01_ad_02123",4776,5641,5509,18678,18126,18607,19820,19326,20055
"Scap_2C01_ad_02124",2834,3074,3232,9650,9338,11083,11263,11210,10986
"Scap_2C01_ad_02125",4297,4392,4063,9328,8403,10050,10220,10302,9576
"Scap_2C01_ad_02126",3377,3517,3248,3265,2998,3815,4455,4741,4561
"Scap_2C01_ad_02127",13474,14228,14270,11659,11166,14192,15467,15740,14249
"Scap_2C01_ad_02128",5538,6043,5908,4611,4567,6010,5845,5840,5309
"Scap_2C01_ad_02129",648,796,768,1406,1674,2719,2435,2220,1696
"Scap_2C01_ad_02130",43720,42334,34394,90079,83720,104448,94084,85103,79972
"Scap_2C01_ad_02131",857,999,763,1042,949,987,903,1052,1033
"Scap_2C01_ad_02132",3364,3457,2853,3223,2957,2977,3144,3526,3678
"Scap_2C01_ad_02133",267,295,290,401,385,431,522,510,552
"Scap_2C01_ad_02134",13481,13357,12172,8103,8191,10392,15368,14477,14113
"Scap_2C01_ad_02135",12475,12472,11210,9285,9916,13006,16720,15488,14110
"Scap_2C01_ad_02136",15438,15581,13699,13446,14713,19481,22663,21005,18808
"Scap_2C01_ad_02137",43070,48166,40667,50896,46134,54772,45584,50676,48082
"Scap_2C01_ad_02138",27956,31819,27071,34702,31287,34552,30278,32913,33448
"Scap_2C01_ad_02139",93026,96877,84787,48259,44611,50498,32580,38470,35494
"Scap_2C01_ad_02140",14051,16907,16142,21196,21392,24839,22199,23188,21748
"Scap_2C01_ad_02141",8214,10062,9718,11258,12096,12670,12996,13139,12640
"Scap_2C01_ad_02142",3808,4256,3543,9952,10648,14182,23327,22645,21280
"Scap_2C01_ad_02143",4211,4334,4353,2204,2121,2561,2337,2428,2462
"Scap_2C01_ad_02144",11538,11338,9478,6612,5985,6998,5872,6386,6181
"Scap_2C01_ad_02145",19843,19968,16436,11440,9907,11224,9306,10393,10586
"Scap_2C01_ad_02146",282,270,247,223,196,247,274,305,328
"Scap_2C01_ad_02147",10734,12455,10488,20531,18001,19252,22841,25246,26654
"Scap_2C01_ad_02148",1048,1061,947,2235,2308,3064,4264,3863,3612
"Scap_2C01_ad_02149",21709,15049,11464,17799,18174,16907,15062,18366,20090
"Scap_2C01_ad_02150",4166,4182,3546,2886,2628,3186,3359,3239,3190
"Scap_2C01_ad_02151",615,552,583,523,437,588,494,404,433
"Scap_2C01_ad_02152",1292,1263,1119,1078,979,1253,915,868,881
"Scap_2C01_ad_02153",886,910,900,817,763,964,843,782,725
"Scap_2C01_ad_02154",3299,3356,2500,2685,2299,2799,1924,1805,2093
"Scap_2C01_ad_02155",3896,3816,3138,4480,4353,5781,3138,2913,2829
"Scap_2C01_ad_02156",4689,4930,4308,7635,8043,10711,16524,14294,13920
"Scap_2C01_ad_02157",6961,7405,7201,12894,14024,21309,28475,24367,21401
"Scap_2C01_ad_02158",8607,8427,7377,3747,3600,4482,7261,7016,6781
"Scap_2C01_ad_02159",4846,4914,4288,4400,3776,4584,5310,5556,5569
"Scap_2C01_ad_02160",10637,11068,9187,8927,7655,9363,11403,12875,12705
"Scap_2C01_ad_02161",9485,9714,9040,8077,6916,8122,10367,11018,10396
"Scap_2C01_ad_02162",6583,7403,6726,50859,44918,50236,61954,68876,68406
"Scap_2C01_ad_02163",38154,38578,33332,16575,15302,19291,8734,9832,9242
"Scap_2C01_ad_02164",4999,5243,4720,5407,5056,6229,7054,7731,7559
"Scap_2C01_ad_02165",4812,4904,4687,5844,5421,6869,7111,7677,7360
"Scap_2C01_ad_02166",3118,3260,2800,3003,2478,2886,2467,2857,2857
"Scap_2C01_ad_02167",1882,1838,1718,974,861,1399,1177,1202,1059
"Scap_2C01_ad_02168",5821,5364,4691,2483,2278,2695,2601,2896,2934
"Scap_2C01_ad_02169",421,410,309,337,286,283,309,372,383
"Scap_2C01_ad_02170",4263,4848,4498,3204,3129,3979,3517,3695,3460
"Scap_2C01_ad_02171",32961,38545,35282,50986,45387,51310,52934,57551,58017
"Scap_2C01_ad_02172",4593,5549,5074,27517,24152,28366,34112,37924,35169
"Scap_2C01_ad_02173",17509,17465,16302,13823,12765,15195,7897,8465,7642
"Scap_2C01_ad_02174",2274,2406,2035,1895,1539,1815,1359,1508,1609
"Scap_2C01_ad_02175",950,1007,973,1321,1434,1574,1923,1727,1736
"Scap_2C01_ad_02176",799,835,771,1193,1264,1424,1453,1519,1496
"Scap_2C01_ad_02177",290,321,302,342,326,449,431,416,346
"Scap_2C01_ad_02178",1948,2376,2198,2816,3073,3829,3322,3333,3571
"Scap_2C01_ad_02179",21042,25494,22202,44962,41830,48413,49926,54475,55332
"Scap_2C01_ad_02180",8186,8894,7789,11524,9757,11110,12739,14280,14104
"Scap_2C01_ad_02181",708742,828800,862625,684684,747048,803024,696971,658721,645963
"Scap_2C01_ad_02182",193610,247186,378637,322268,447599,470643,476639,324255,298669
"Scap_2C01_ad_02183",24634,28465,39096,34788,43640,49891,50544,35882,34038
"Scap_2C01_ad_02184",91675,96627,114405,114156,135286,139498,122506,99433,101664
"Scap_2C01_ad_02185",61778,66919,79383,72334,84650,104199,91254,78259,71158
"Scap_2C01_ad_02186",157044,175448,199578,253202,276467,292273,320244,267579,254637
"Scap_2C01_ad_02187",118994,128592,142432,186522,196616,207755,209312,176548,174436
"Scap_2C01_ad_02188",6813,6358,6254,9778,9529,11596,10755,10732,10237
"Scap_2C01_ad_02189",69748,66203,55269,45977,40400,49263,46356,48376,48021
"Scap_2C01_ad_02190",129576,121356,103256,87971,77669,89257,79274,86706,87989
"Scap_2C01_ad_02191",111809,106977,109382,97950,116786,112331,110935,93494,94880
"Scap_2C01_ad_02192",43205,45510,51254,51877,63867,65826,61449,47616,47209
"Scap_2C01_ad_02193",6895,7641,9127,12202,15835,17727,21387,17361,15098
"Scap_2C01_ad_02194",1004,1119,1305,2014,2511,2877,3591,2839,2564
"Scap_2C01_ad_02195",1397,1360,1478,4653,5979,6343,9115,8207,7368
"Scap_2C01_ad_02196",2666,2958,3049,9776,12019,12775,18630,16106,15649
"Scap_2C01_ad_02197",2619,2986,2979,10064,12132,11946,18345,16152,15895
"Scap_2C01_ad_02198",1730,2079,2053,7548,8907,8651,13221,11432,11639
"Scap_2C01_ad_02199",1516,1754,1866,6903,8395,9401,13017,11578,10710
"Scap_2C01_ad_02200",3802,4473,4927,18080,23100,24229,33938,28287,26837
"Scap_2C01_ad_02201",778,931,1068,4050,5798,5762,7986,6097,5905
"Scap_2C01_ad_02202",41550,42195,35176,38536,36260,39839,35730,37756,37324
"Scap_2C01_ad_02203",22590,23967,21165,14165,12820,14211,13227,15204,15257
"Scap_2C01_ad_02204",5287,6318,6832,5517,5298,6092,5727,5399,5427
"Scap_2C01_ad_02205",46416,55452,54029,39368,39982,47110,55552,54674,52361
"Scap_2C01_ad_02206",11979,14422,14792,11247,12457,15155,18067,17998,16076
"Scap_2C01_ad_02207",3500,3970,4164,3181,3274,4275,4879,5103,4603
"Scap_2C01_ad_02208",1603,1971,2002,1465,1530,1778,2159,2199,2199
"Scap_2C01_ad_02209",12067,13184,12017,11923,10363,12483,16536,18035,15723
"Scap_2C01_ad_02210",16177,18852,18022,11684,11113,13536,14388,16198,17858
"Scap_2C01_ad_02211",20284,23735,22740,15423,14606,17398,18560,21892,24075
"Scap_2C01_ad_02227",39151,40041,37700,26360,24073,29845,30925,32430,30783
"Scap_2C01_ad_02228",13270,13099,12071,10326,9157,10894,11414,12199,12110
"Scap_2C01_ad_02229",2623,2648,2630,2491,2268,2360,2568,2692,2706
"Scap_2C01_ad_02230",3592,3814,3582,2589,2337,2872,2959,3045,3041
"Scap_2C01_ad_02231",14165,16892,17272,123521,112991,138702,139186,149374,144305
"Scap_2C01_ad_02232",4061,4496,3866,4309,3888,4147,5091,5554,5841
"Scap_2C01_ad_02233",136338,135945,117038,91221,79430,93956,127567,138326,130016
"Scap_2C01_ad_02234",11121,10197,9440,8210,7580,9344,12222,12683,11300
"Scap_2C01_ad_02235",9181,9249,8809,7286,6736,8082,9037,9389,9067
"Scap_2C01_ad_02236",18479,19972,16145,15046,12994,13206,15367,16413,16787
"Scap_2C01_ad_02237",6400,7019,6363,5324,4901,5880,6716,7197,6894
"Scap_2C01_ad_02238",1760,2033,1998,1628,1562,1859,2236,2308,2204
"Scap_2C01_ad_02239",10103,11494,10810,8751,8539,8644,10937,11370,11574
"Scap_2C01_ad_02240",4974,5443,6013,3157,3248,3456,5053,4648,4979
"Scap_2C01_ad_02241",17048,18971,18532,9849,9791,11403,14971,14836,14916
"Scap_2C01_ad_02242",3313,3611,3204,2838,2734,3058,3434,3775,3808
"Scap_2C01_ad_02243",148535,148549,115577,96114,79914,79421,88615,99483,101718
"Scap_2C01_ad_02244",122388,127655,111629,86136,80533,95432,87265,98220,98460
"Scap_2C01_ad_02245",80332,86004,74664,61037,55692,64899,58552,65280,63704
"Scap_2C01_ad_02246",17329,17928,16791,22014,24102,36107,44290,38757,35174
"Scap_2C01_ad_02247",21673,22997,19935,31506,31762,44091,53836,49193,48003
"Scap_2C01_ad_02248",18380,19104,18621,23563,24471,33795,41027,39237,36408
"Scap_2C01_ad_02249",9482,10017,9494,17459,16965,18926,18375,18107,17805
"Scap_2C01_ad_02250",81917,81264,70485,87069,76436,96815,88724,91819,95778
"Scap_2C01_ad_02251",10000,11084,10299,5089,5044,5499,5393,5573,5615
"Scap_2C01_ad_02252",3591,4117,4552,2267,2379,2976,2881,2827,2809
"Scap_2C01_ad_02253",27546,27937,23220,20975,17704,17528,18179,20787,21829
"Scap_2C01_ad_02254",100431,100155,84393,71361,61623,67140,63955,73477,72542
"Scap_2C01_ad_02255",4647,4950,4563,3167,3014,3821,3675,4077,3536
"Scap_2C01_ad_02256",264,283,288,195,208,222,276,296,287
"Scap_2C01_ad_02257",3294,3424,2792,2686,2256,2211,2500,2856,3050
"Scap_2C01_ad_02258",4578,4372,4252,4731,4207,5807,7448,7849,6954
"Scap_2C01_ad_02259",9099,9253,8621,9660,8364,9676,12302,12935,12806
"Scap_2C01_ad_02260",9348,9434,8405,10306,9258,11214,12674,12696,12677
"Scap_2C01_ad_02261",6293,6846,6688,6966,6824,9610,10549,10661,10010
"Scap_2C01_ad_02262",3463,3695,3788,3955,4333,6547,8135,7475,6544
"Scap_2C01_ad_02263",3531,4087,3532,2327,2132,2631,2684,2857,2859
"Scap_2C01_ad_02264",235,255,265,193,166,250,281,258,234
"Scap_2C01_ad_02268",10809,11417,10443,8094,7651,9690,10620,10958,10482
"Scap_2C01_ad_02269",18222,20640,18198,13437,11941,14978,16620,17200,16172
"Scap_2C01_ad_02270",31299,32350,29797,28202,25310,30848,33636,35861,34085
"Scap_2C01_ad_02271",4055,4089,3800,2914,2751,3580,3662,3944,3711
"Scap_2C01_ad_02273",9553,10291,9894,104632,108339,110243,92765,73490,61834
"Scap_2C01_ad_02274",11291,12790,13958,135645,161448,169162,126763,94069,77563
"Scap_2C01_ad_02275",1802,2047,1933,5627,5813,6407,4229,4459,4598
"Scap_2C01_ad_02276",4413,4429,4063,5448,5134,6119,5167,5695,5311
"Scap_2C01_ad_02277",5332,5271,4844,5013,4816,5673,5336,5871,5437
"Scap_2C01_ad_02278",422,481,397,645,590,660,842,917,850
"Scap_2C01_ad_02279",748,719,581,1198,970,1099,1155,1267,1409
"Scap_2C01_ad_02280",2772,3036,2668,3640,3049,3777,4479,5100,4725
"Scap_2C01_ad_02281",5553,5389,4919,2898,2742,3483,4855,5041,4881
"Scap_2C01_ad_02282",822,786,697,407,380,500,155,170,171
"Scap_2C01_ad_02283",606,588,563,420,395,522,201,231,239
"Scap_2C01_ad_02284",1035,1116,1015,639,585,843,346,314,324
"Scap_2C01_ad_02285",234,212,195,276,247,393,394,393,354
"Scap_2C01_ad_02286",1325,1159,1035,3011,2393,2857,3449,3471,3286
"Scap_2C01_ad_02287",109760,107212,94874,197940,171967,204162,223026,241202,233161
"Scap_2C01_ad_02288",390,394,371,809,596,649,669,684,669
"Scap_2C01_ad_02289",9219,10203,9376,34727,29616,33205,39316,42777,42011
"Scap_2C01_ad_02290",2141,2463,2521,10545,9839,10871,13276,13555,13669
"Scap_2C01_ad_02291",2741,2621,2508,3439,3192,4856,5546,5685,4946
"Scap_2C01_ad_02292",2865,2847,2652,4989,4987,7218,8421,7653,7187
"Scap_2C01_ad_02293",21710,21686,22645,20534,19652,23575,23863,22850,21541
"Scap_2C01_ad_02294",2043,2342,2147,1714,1654,2054,2201,2215,2183
"Scap_2C01_ad_02295",11911,12812,12118,10575,10274,11858,12966,12985,12185
"Scap_2C01_ad_02296",4493,4911,4440,4209,4221,4982,5480,5432,5187
"Scap_2C01_ad_02297",5259,5503,5297,5055,4763,5769,5501,5711,5305
"Scap_2C01_ad_02298",7142,7661,6629,5939,5294,5707,5028,5768,5455
"Scap_2C01_ad_02299",439,368,357,486,392,576,415,413,468
"Scap_2C01_ad_02300",1616,1925,1715,1267,1143,1518,1508,1404,1382
"Scap_2C01_ad_02301",5475,7889,9154,4441,4617,5118,4073,3772,3924
"Scap_2C01_ad_02302",2235,2957,3119,1010,1091,1149,938,870,913
"Scap_2C01_ad_02303",4148,4102,3879,8742,6997,10258,8149,8604,7569
"Scap_2C01_ad_02304",31559,33616,28440,69251,58549,60897,56100,64958,64723
"Scap_2C01_ad_02305",452,470,439,281,265,318,317,287,274
"Scap_2C01_ad_02306",16546,16271,14502,14163,12930,14085,11061,11180,10843
"Scap_2C01_ad_02307",895,956,894,916,883,1055,691,624,528
"Scap_2C01_ad_02308",7252,6719,6120,35383,34000,36708,21380,20961,20137
"Scap_2C01_ad_02309",5946,5447,5264,32021,30855,36290,21586,20115,18819
"Scap_2C01_ad_02310",5860,5806,5421,33321,32965,36770,21792,21543,19801
"Scap_2C01_ad_02311",2214,2237,2046,12509,12605,13337,7844,7930,7684
"Scap_2C01_ad_02312",5087,4981,4856,29728,30400,35056,20725,19142,17651
"Scap_2C01_ad_02313",10771,9993,9856,58634,58123,68146,39702,38868,34202
"Scap_2C01_ad_02314",1992,1865,1735,9757,9220,9543,5376,5757,5401
"Scap_2C01_ad_02315",446,464,512,426,364,554,516,478,419
"Scap_2C01_ad_02316",1867,2119,1838,2153,2041,2521,2135,2252,2283
"Scap_2C01_ad_02317",1237,1235,1122,553,478,676,513,476,507
"Scap_2C01_ad_02318",5042,4746,4703,4769,4631,6004,8459,8328,7625
"Scap_2C01_ad_02319",7078,6835,6136,6746,6283,7515,11051,11304,11240
"Scap_2C01_ad_02320",5339,5082,4182,4826,4415,5389,7211,7556,7166
"Scap_2C01_ad_02321",15132,13949,12689,13861,13207,17083,21376,21866,19815
"Scap_2C01_ad_02322",5884,5593,5149,5989,5803,8245,10011,9991,8698
"Scap_2C01_ad_02323",6349,5961,5202,6438,6011,7591,9106,9174,8711
"Scap_2C01_ad_02324",10408,9705,8319,10512,10015,12863,13912,14368,13435
"Scap_2C01_ad_02325",269,292,245,240,255,294,363,362,325
"Scap_2C01_ad_02326",121,115,114,126,115,99,118,106,118
"Scap_2C01_ad_02327",329,319,290,383,306,365,433,396,354
"Scap_2C01_ad_02328",340,315,278,299,270,379,300,332,338
"Scap_2C01_ad_02329",8,4,10,14,14,9,14,12,8
"Scap_2C01_ad_02330",11,7,12,15,19,7,16,11,6
"Scap_2C01_ad_02331",45,32,32,48,50,36,29,41,36
"Scap_2C01_ad_02332",47,40,41,50,40,63,37,50,48
"Scap_2C01_ad_02333",1,0,2,2,1,4,2,2,7
"Scap_2C01_ad_02334",12287,12472,11393,8463,7989,10466,7252,7718,7529
"Scap_2C01_ad_02335",12754,12527,11903,7838,7498,10853,7105,7794,7155
"Scap_2C01_ad_02336",27393,26932,21421,12375,11610,13606,9018,9956,10615
"Scap_2C01_ad_02337",2282,2234,1960,1131,1113,1491,1073,1099,1068
"Scap_2C01_ad_02338",5506,5526,4830,2590,2526,3051,2376,2543,2494
"Scap_2C01_ad_02339",21065,21081,18233,9922,9632,11257,8178,8742,8946
"Scap_2C01_ad_02340",19248,21721,23142,32532,37230,39139,42355,39526,37912
"Scap_2C01_ad_02341",10837,12502,17191,41095,59457,65291,65439,43216,40218
"Scap_2C01_ad_02342",6938,7309,8471,31374,34123,39859,41932,33118,28764
"Scap_2C01_ad_02343",3886,4002,4157,16578,16329,17989,18853,16690,14870
"Scap_2C01_ad_02344",31810,33219,26801,44941,40087,46841,43037,44461,44457
"Scap_2C01_ad_02345",7331,7749,6961,12311,12027,14929,11930,12185,11411
"Scap_2C01_ad_02346",49114,51807,40053,44936,40270,42801,39624,44141,46236
"Scap_2C01_ad_02347",3454,3770,3648,9125,8345,10006,10719,11447,10895
"Scap_2C01_ad_02348",1061,1165,1040,3214,3371,4490,6302,5769,5285
"Scap_2C01_ad_02349",195,260,207,3780,3226,3968,6876,7368,7065
"Scap_2C01_ad_02350",13830,15189,14344,72679,69541,81685,195784,221034,184321
"Scap_2C01_ad_02351",34639,38989,33609,176997,159132,177655,445756,513970,466205
"Scap_2C01_ad_02352",30566,28097,24463,11524,10840,12939,15012,18144,16891
"Scap_2C01_ad_02353",7527,8083,7962,8063,7991,10988,9099,9886,9331
"Scap_2C01_ad_02354",5085,4906,4436,3007,2735,3706,4227,4215,4020
"Scap_2C01_ad_02355",2167,2105,1994,1204,1221,1682,1493,1392,1259
"Scap_2C01_ad_02356",1286,1280,1173,3145,3509,4440,5314,4934,4347
"Scap_2C01_ad_02357",968,1154,1136,3696,4023,7043,7610,7096,6239
"Scap_2C01_ad_02358",66,43,51,26,24,37,35,26,41
"Scap_2C01_ad_02359",537,486,467,971,989,1151,1262,1267,1095
"Scap_2C01_ad_02360",3319,3424,3523,4327,3850,4821,2285,2617,2589
"Scap_2C01_ad_02361",503,517,458,433,357,458,407,485,413
"Scap_2C01_ad_02362",380,432,393,233,173,233,194,236,213
"Scap_2C01_ad_02363",388,381,411,249,260,317,247,254,218
"Scap_2C01_ad_02364",57,46,54,36,34,39,46,32,38
"Scap_2C01_ad_02365",21720,21456,19992,17661,15140,17454,16825,18829,18919
"Scap_2C01_ad_02366",78710,72731,64002,63079,54628,62146,56591,60704,59270
"Scap_2C01_ad_02367",28681,26897,24792,22669,20673,25693,24086,25316,24378
"Scap_2C01_ad_02368",426,476,458,451,434,571,753,677,598
"Scap_2C01_ad_02369",7213,7005,6097,6632,6421,8117,8886,8971,8441
"Scap_2C01_ad_02370",1601,1638,1361,1607,1478,1926,1975,2183,2050
"Scap_2C01_ad_02371",141,120,132,137,125,191,209,237,198
"Scap_2C01_ad_02372",653,632,519,709,572,777,711,733,764
"Scap_2C01_ad_02373",162,175,177,302,189,260,264,249,267
"Scap_2C01_ad_02374",215,267,192,463,372,531,442,519,432
"Scap_2C01_ad_02375",84,89,109,257,282,330,275,265,241
"Scap_2C01_ad_02376",16,20,21,18,13,16,18,21,25
"Scap_2C01_ad_02377",7689,7148,5678,3593,2961,3496,6120,6596,6789
"Scap_2C01_ad_02378",579,606,577,562,482,582,959,1012,880
"Scap_2C01_ad_02379",30048,32013,28516,16556,15186,18001,19348,21194,20015
"Scap_2C01_ad_02380",2038,2151,1946,1207,1158,1422,1479,1535,1456
"Scap_2C01_ad_02381",4154,4217,3901,2206,2054,2406,2585,2858,2737
"Scap_2C01_ad_02382",1912,2219,1979,1187,1084,1277,1093,1174,1151
"Scap_2C01_ad_02383",43,50,33,1414,1212,1365,2122,2065,2207
"Scap_2C01_ad_02384",59,100,67,2021,1742,1694,2964,3055,3079
"Scap_2C01_ad_02385",127,166,163,3210,2884,2987,5443,5697,5597
"Scap_2C01_ad_02386",1251,1352,1209,6850,5978,6546,10945,11803,11920
"Scap_2C01_ad_02387",1768,1849,1635,4137,3703,3607,5491,6012,6225
"Scap_2C01_ad_02388",1415,1417,1542,1477,1531,1572,1875,1751,1748
"Scap_2C01_ad_02389",433,434,507,665,878,810,1026,688,721
"Scap_2C01_ad_02390",1202,1115,1034,1532,1756,1553,1400,1222,1378
"Scap_2C01_ad_02391",305,357,296,768,724,865,932,936,869
"Scap_2C01_ad_02392",2331,1946,1598,725,599,647,954,1057,1138
"Scap_2C01_ad_02393",1917,1624,1635,640,570,744,1101,1096,1037
"Scap_2C01_ad_02394",2047,2409,2075,1223,1018,1216,7710,10602,10964
"Scap_2C01_ad_02395",5119,5224,5207,3080,2628,3343,22044,29375,27435
"Scap_2C01_ad_02396",11251,11712,9789,6549,5643,5868,38601,54637,57095
"Scap_2C01_ad_02397",8577,8281,7361,5055,4396,4511,26777,37950,42760
"Scap_2C01_ad_02398",5809,6272,5427,3178,3026,3597,3205,3121,3214
"Scap_2C01_ad_02399",2018,2042,1790,1759,1658,2112,1913,1999,1846
"Scap_2C01_ad_02400",367,447,369,279,249,310,192,207,222
"Scap_2C01_ad_02401",1354,1367,1124,838,811,1025,1023,1142,1016
"Scap_2C01_ad_02402",320,359,352,431,398,386,363,422,438
"Scap_2C01_ad_02403",270,276,300,314,289,304,359,367,326
"Scap_2C01_ad_02404",6159,5859,5327,6641,6198,7247,8468,9678,8538
"Scap_2C01_ad_02405",8163,10248,10027,19558,19375,22592,20186,21382,20340
"Scap_2C01_ad_02406",12038,11473,10149,6694,6060,7344,6542,7073,7060
"Scap_2C01_ad_02407",1570,1482,1363,846,824,1001,909,976,934
"Scap_2C01_ad_02408",3378,3193,2854,1119,988,1187,938,1052,947
"Scap_2C01_ad_02409",2720,2621,2179,873,731,898,685,709,723
"Scap_2C01_ad_02410",155,149,87,171,122,148,158,152,152
"Scap_2C01_ad_02411",151,160,129,175,158,183,158,164,160
"Scap_2C01_ad_02412",106,148,124,138,153,198,169,207,181
"Scap_2C01_ad_02413",1371,1409,1136,1838,1747,2045,1916,2058,2044
"Scap_2C01_ad_02414",28,28,30,28,31,47,50,41,44
"Scap_2C01_ad_02415",4284,4677,5214,9573,13838,15931,4883,4080,4427
"Scap_2C01_ad_02416",84,84,93,83,81,119,171,182,185
"Scap_2C01_ad_02417",2905,2597,2360,1997,1885,2197,1216,1315,1352
"Scap_2C01_ad_02418",22913,21100,15084,10502,9323,10666,2528,2819,2729
"Scap_2C01_ad_02419",123,128,116,197,195,226,307,316,289
"Scap_2C01_ad_02420",57,54,67,75,66,115,124,107,99
"Scap_2C01_ad_02421",211,207,202,243,223,264,246,249,213
"Scap_2C01_ad_02422",45,35,36,38,33,45,54,61,55
"Scap_2C01_ad_02423",57,65,35,33,17,40,14,16,13
"Scap_2C01_ad_02424",4733,4792,4097,2887,2737,3154,2861,3316,3660
"Scap_2C01_ad_02425",1732,1779,1745,1108,1170,1404,1253,1455,1479
"Scap_2C01_ad_02426",857,892,823,626,578,716,591,725,721
"Scap_2C01_ad_02427",3685,3887,3595,3135,2738,3354,3423,3425,3374
"Scap_2C01_ad_02428",4867,5031,4466,4704,4240,5017,5210,5417,5039
"Scap_2C01_ad_02429",9427,9118,8360,9912,8321,9499,11149,11819,10564
"Scap_2C01_ad_02430",5356,5240,5127,5263,4738,4981,6409,6607,6205
"Scap_2C01_ad_02431",10547,10794,10264,9799,8788,9273,11297,11586,11698
"Scap_2C01_ad_02432",11124,11198,9956,9488,8634,10485,10464,11110,10670
"Scap_2C01_ad_02433",1512,1392,1272,908,852,1052,978,1101,1033
"Scap_2C01_ad_02434",7957,7547,6878,5646,4789,5991,6404,7098,7362
"Scap_2C01_ad_02435",5577,5899,5436,6836,6005,7971,6085,6536,5906
"Scap_2C01_ad_02436",39953,38325,32644,77253,66359,82170,65340,64436,62941
"Scap_2C01_ad_02437",73052,73336,68027,228430,207258,262664,334453,373034,327854
"Scap_2C01_ad_02438",97747,93855,80507,249435,213340,256202,305475,337139,313369
"Scap_2C01_ad_02439",28712,27537,23380,69532,58739,66560,83164,91607,86422
"Scap_2C01_ad_02440",41760,43951,40836,51713,49250,63441,68157,72240,67583
"Scap_2C01_ad_02441",6437,6415,5432,7954,7186,9355,8332,9050,8517
"Scap_2C01_ad_02442",32059,29356,25472,34065,30813,40677,39440,41264,38825
"Scap_2C01_ad_02443",4884,4800,3908,4600,3881,4384,4715,5187,5666
"Scap_2C01_ad_02444",12466,11772,9425,21282,17348,22462,17031,17330,16865
"Scap_2C01_ad_02445",11704,11351,9896,10439,8700,13226,10620,10302,9643
"Scap_2C01_ad_02446",11925,12809,11484,11703,10303,12738,15272,17560,16851
